source,date,query,raw_text,unigram,bigram,unibi_mix,adj_noun,video_title,likes
cafearticle,,헤드앤숄더 차콜 후기,불금에는 이거 psp 4 컨트롤러 와이프가 대만족 0개를 주셨습니다 제품 후기 보기 옵션 뉴포뮬라 헤드앤숄더 클리니컬 스트렝스 비듬샴푸 시트 차콜 멜로스타 아포아룸 헤이든 선염 방수 테이블러너 최저가 16620원 최대 163원 적립 구매자,"['컨트롤러', '와이프', '만족', '뉴포뮬라', '클리니컬', '스트렝스', '비듬', '시트', '멜로', '스타', '아포아룸', '헤이든', '선염', '방수', '테이블', '러너', '구매자']","['컨트롤러_와이프', '와이프_만족', '만족_뉴포뮬라', '뉴포뮬라_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_시트', '시트_멜로', '멜로_스타', '스타_아포아룸', '아포아룸_헤이든', '헤이든_선염', '선염_방수', '방수_테이블', '테이블_러너', '러너_구매자']","['컨트롤러', '와이프', '만족', '뉴포뮬라', '클리니컬', '스트렝스', '비듬', '시트', '멜로', '스타', '아포아룸', '헤이든', '선염', '방수', '테이블', '러너', '구매자', '컨트롤러_와이프', '와이프_만족', '만족_뉴포뮬라', '뉴포뮬라_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_시트', '시트_멜로', '멜로_스타', '스타_아포아룸', '아포아룸_헤이든', '헤이든_선염', '선염_방수', '방수_테이블', '테이블_러너', '러너_구매자']",[],,
cafearticle,,헤드앤숄더 차콜 후기,구매1순위 팁토이조이 상품 후기 보기 커튼종류 암막 옵션 끌래망스 내추럴 암막 콤비블라인드 차콜 삼성 RF85T911135 MADU 헤드앤숄더 클리니컬 스트렝스 비듬샴푸 400ml 2팩 신상품 가려움증 완화샴푸 쿨링멘톨 최저가,"['순위', '팁토이조이', '커튼', '종류', '끌래망스', '내추럴', '콤비', '블라인드', '삼성', '클리니컬', '스트렝스', '비듬', '가려움증', '완화', '쿨링멘톨']","['순위_팁토이조이', '팁토이조이_커튼', '커튼_종류', '종류_끌래망스', '끌래망스_내추럴', '내추럴_콤비', '콤비_블라인드', '블라인드_삼성', '삼성_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_가려움증', '가려움증_완화', '완화_쿨링멘톨']","['순위', '팁토이조이', '커튼', '종류', '끌래망스', '내추럴', '콤비', '블라인드', '삼성', '클리니컬', '스트렝스', '비듬', '가려움증', '완화', '쿨링멘톨', '순위_팁토이조이', '팁토이조이_커튼', '커튼_종류', '종류_끌래망스', '끌래망스_내추럴', '내추럴_콤비', '콤비_블라인드', '블라인드_삼성', '삼성_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_가려움증', '가려움증_완화', '완화_쿨링멘톨']",[],,
cafearticle,,헤드앤숄더 차콜 후기,품절대란제품 핸드폰소독기 제품 후기 보기 옵션 1등급 5도어 삼성 BESPOKE 냉장고 RF85A92K1AP 전자레인지 상_화이트 하_ 차콜 0개를 주셨습니다 제품 후기 보기 옵션 Head u0026Shoulders Clinical Strength Anti Dandruff Shampoo 헤드앤숄더,"['품절', '대란', '핸드폰', '소독', '등급', '삼성', '냉장고', '전자', '레인지', '화이트']","['품절_대란', '대란_핸드폰', '핸드폰_소독', '소독_등급', '등급_삼성', '삼성_냉장고', '냉장고_전자', '전자_레인지', '레인지_화이트']","['품절', '대란', '핸드폰', '소독', '등급', '삼성', '냉장고', '전자', '레인지', '화이트', '품절_대란', '대란_핸드폰', '핸드폰_소독', '소독_등급', '등급_삼성', '삼성_냉장고', '냉장고_전자', '전자_레인지', '레인지_화이트']",[],,
cafearticle,,헤드앤숄더 차콜 후기,99 소장각 양털 후리스 구매할 수 있는 곳 0개를 주셨습니다 상품 후기 보기 사용기한 상품 상세페이지 참조 옵션 헤드앤숄더 클리니컬 케이스 차콜 블랙 낚시 지금 최저가 61600원 최대 3 080원 적립 구매회원 24분이상이 5 0개를,"['소장', '양털', '후리스', '보기', '기한', '페이지', '참조', '클리니컬', '케이스', '블랙', '낚시', '회원', '이상']","['소장_양털', '양털_후리스', '후리스_보기', '보기_기한', '기한_페이지', '페이지_참조', '참조_클리니컬', '클리니컬_케이스', '케이스_블랙', '블랙_낚시', '낚시_회원', '회원_이상']","['소장', '양털', '후리스', '보기', '기한', '페이지', '참조', '클리니컬', '케이스', '블랙', '낚시', '회원', '이상', '소장_양털', '양털_후리스', '후리스_보기', '보기_기한', '기한_페이지', '페이지_참조', '참조_클리니컬', '클리니컬_케이스', '케이스_블랙', '블랙_낚시', '낚시_회원', '회원_이상']",['상세_페이지'],,
cafearticle,,헤드앤숄더 차콜 후기,화요일 구매시 남성 가을 자켓 목록 아이보리 차콜 스타 Mercedes Benz C Class E Class S Class GLC Class Maybach 독일 오리지널 자동차 향수 아로마 0평점을 주었습니다 상품 후기 보기 옵션 Head u0026Shoulder 헤드앤숄더 클리니컬 스트랭스 비듬,"['화요일', '남성', '가을', '자켓', '목록', '아이보리', '스타', '독일', '오리지널', '자동차', '향수', '아로마', '클리니컬', '스트랭스', '비듬']","['화요일_남성', '남성_가을', '가을_자켓', '자켓_목록', '목록_아이보리', '아이보리_스타', '스타_독일', '독일_오리지널', '오리지널_자동차', '자동차_향수', '향수_아로마', '아로마_클리니컬', '클리니컬_스트랭스', '스트랭스_비듬']","['화요일', '남성', '가을', '자켓', '목록', '아이보리', '스타', '독일', '오리지널', '자동차', '향수', '아로마', '클리니컬', '스트랭스', '비듬', '화요일_남성', '남성_가을', '가을_자켓', '자켓_목록', '목록_아이보리', '아이보리_스타', '스타_독일', '독일_오리지널', '오리지널_자동차', '자동차_향수', '향수_아로마', '아로마_클리니컬', '클리니컬_스트랭스', '스트랭스_비듬']",[],,
cafearticle,,헤드앤숄더 차콜 후기,주말전까지만 비틀즈 lp판 제품 후기 보기 옵션 덕스듀시스 애플펜슬 수납 도모 스마트 태블릿 케이스 차콜 블랙 키스미 SIF PC14NX 헤드앤숄더 딥 클린 샴푸 최저가격 12960원 최대 648원 적립 구매자 13분께서 5 0개를,"['주말', '비틀즈', '덕스듀시스', '애플펜슬', '수납', '스마트', '태블릿', '케이스', '블랙', '키스미', '클린', '구매자']","['주말_비틀즈', '비틀즈_덕스듀시스', '덕스듀시스_애플펜슬', '애플펜슬_수납', '수납_스마트', '스마트_태블릿', '태블릿_케이스', '케이스_블랙', '블랙_키스미', '키스미_클린', '클린_구매자']","['주말', '비틀즈', '덕스듀시스', '애플펜슬', '수납', '스마트', '태블릿', '케이스', '블랙', '키스미', '클린', '구매자', '주말_비틀즈', '비틀즈_덕스듀시스', '덕스듀시스_애플펜슬', '애플펜슬_수납', '수납_스마트', '스마트_태블릿', '태블릿_케이스', '케이스_블랙', '블랙_키스미', '키스미_클린', '클린_구매자']",[],,
cafearticle,,헤드앤숄더 차콜 후기,남자조거팬츠 만족합니다 제품 후기 보기 신축성 유무 신축성 있음 팬츠 핏 일자조거핏 소재 면97 스판3 색상계열 차콜 0개를 주었습니다 제품 후기 보기 사용기한 상품 상세페이지 참조 옵션 헤드앤숄더 클리니컬,"['남자조거팬츠', '만족', '신축', '유무', '신축', '팬츠', '일자조거핏', '소재', '스판', '색상', '계열', '보기', '기한', '페이지', '참조', '클리니컬']","['남자조거팬츠_만족', '만족_신축', '신축_유무', '유무_신축', '신축_팬츠', '팬츠_일자조거핏', '일자조거핏_소재', '소재_스판', '스판_색상', '색상_계열', '계열_보기', '보기_기한', '기한_페이지', '페이지_참조', '참조_클리니컬']","['남자조거팬츠', '만족', '신축', '유무', '신축', '팬츠', '일자조거핏', '소재', '스판', '색상', '계열', '보기', '기한', '페이지', '참조', '클리니컬', '남자조거팬츠_만족', '만족_신축', '신축_유무', '유무_신축', '신축_팬츠', '팬츠_일자조거핏', '일자조거핏_소재', '소재_스판', '스판_색상', '색상_계열', '계열_보기', '보기_기한', '기한_페이지', '페이지_참조', '참조_클리니컬']",['상세_페이지'],,
cafearticle,,헤드앤숄더 차콜 후기,순비기 0평점을 주셨습니다 상품 후기 보기 옵션 헤드앤숄더 클리니컬 스트랭스 비듬 가려움 완화 시트 차콜 멜로스타 잭앤질 새틴장식 로퍼 플랫슈즈 JA0145 최저가 35200원 최대 1 760원 적립 구매자,"['순비기', '클리니컬', '스트랭스', '비듬', '완화', '시트', '멜로', '스타', '잭 앤 질', '새틴', '장식', '로퍼', '플랫', '슈즈', '구매자']","['순비기_클리니컬', '클리니컬_스트랭스', '스트랭스_비듬', '비듬_완화', '완화_시트', '시트_멜로', '멜로_스타', '스타_잭 앤 질', '잭 앤 질_새틴', '새틴_장식', '장식_로퍼', '로퍼_플랫', '플랫_슈즈', '슈즈_구매자']","['순비기', '클리니컬', '스트랭스', '비듬', '완화', '시트', '멜로', '스타', '잭 앤 질', '새틴', '장식', '로퍼', '플랫', '슈즈', '구매자', '순비기_클리니컬', '클리니컬_스트랭스', '스트랭스_비듬', '비듬_완화', '완화_시트', '시트_멜로', '멜로_스타', '스타_잭 앤 질', '잭 앤 질_새틴', '새틴_장식', '장식_로퍼', '로퍼_플랫', '플랫_슈즈', '슈즈_구매자']",[],,
cafearticle,,헤드앤숄더 차콜 후기,품절재입고 메디니스 온열 손마사지기 모두 좋아하던데요 린제이 차콜 매직 겔 모델링팩 550g 최저가격 19800원 최대 990원 적립 구매자 22분께서 5 0평점을 상품 후기 보기 사용기한 상세페이지참조 두피타입 일반두피 옵션 헤드앤숄더 클리니컬 스트렝스,"['품절', '메디니스', '마사지', '린제이', '매직', '모델링', '구매자', '보기', '기한', '페이지', '참조', '타입', '일반', '클리니컬', '스트렝스']","['품절_메디니스', '메디니스_마사지', '마사지_린제이', '린제이_매직', '매직_모델링', '모델링_구매자', '구매자_보기', '보기_기한', '기한_페이지', '페이지_참조', '참조_타입', '타입_일반', '일반_클리니컬', '클리니컬_스트렝스']","['품절', '메디니스', '마사지', '린제이', '매직', '모델링', '구매자', '보기', '기한', '페이지', '참조', '타입', '일반', '클리니컬', '스트렝스', '품절_메디니스', '메디니스_마사지', '마사지_린제이', '린제이_매직', '매직_모델링', '모델링_구매자', '구매자_보기', '보기_기한', '기한_페이지', '페이지_참조', '참조_타입', '타입_일반', '일반_클리니컬', '클리니컬_스트렝스']",['상세_페이지'],,
cafearticle,,헤드앤숄더 차콜 후기,컴투게더 강추상품 리뷰모음 장점 단점 비용 비법 전문가가 추천하는 컴투게더 이번 기회에 구매추천드려 포텐샤샴푸 헤드앤숄더 샴푸 관련 영상 베스트인기 리스트 인기BEST 1 DVD 컴 투게더 증정 차콜 88 000원 제품 후기 및 상세 인기BEST 14 컴투게더 V 차량용 미니 공기살균기 전용 2단 컵홀더,"['컴투게더', '리뷰', '모음', '장점', '단점', '비용', '비법', '전문가', '컴투게더', '이번', '기회', '포텐샤', '베스트', '인기', '리스트', '인기', '투게더', '증정', '인기', '컴투게더', '차량', '미니', '공기', '살균', '전용', '홀더']","['컴투게더_리뷰', '리뷰_모음', '모음_장점', '장점_단점', '단점_비용', '비용_비법', '비법_전문가', '전문가_컴투게더', '컴투게더_이번', '이번_기회', '기회_포텐샤', '포텐샤_베스트', '베스트_인기', '인기_리스트', '리스트_인기', '인기_투게더', '투게더_증정', '증정_인기', '인기_컴투게더', '컴투게더_차량', '차량_미니', '미니_공기', '공기_살균', '살균_전용', '전용_홀더']","['컴투게더', '리뷰', '모음', '장점', '단점', '비용', '비법', '전문가', '컴투게더', '이번', '기회', '포텐샤', '베스트', '인기', '리스트', '인기', '투게더', '증정', '인기', '컴투게더', '차량', '미니', '공기', '살균', '전용', '홀더', '컴투게더_리뷰', '리뷰_모음', '모음_장점', '장점_단점', '단점_비용', '비용_비법', '비법_전문가', '전문가_컴투게더', '컴투게더_이번', '이번_기회', '기회_포텐샤', '포텐샤_베스트', '베스트_인기', '인기_리스트', '리스트_인기', '인기_투게더', '투게더_증정', '증정_인기', '인기_컴투게더', '컴투게더_차량', '차량_미니', '미니_공기', '공기_살균', '살균_전용', '전용_홀더']",['상세_인기'],,
cafearticle,,헤드앤숄더 차콜 후기,인기아이템 접이식매트리스 뒤 차콜 화이트 삼성전자 삼성 비스포크 김치냉장고 RQ48T94C1AP 무료배송 최저가 2390810원 최대 50 0개를 주셨습니다 상품 후기 보기 옵션 NEW 헤드앤숄더 클리니컬 스트렝스 비듬 가려움 완화,"['인기', '아이템', '접이식', '매트리스', '화이트', '삼성전자', '삼성', '비스포크', '김치냉장고', '무료', '배송', '클리니컬', '스트렝스', '비듬', '완화']","['인기_아이템', '아이템_접이식', '접이식_매트리스', '매트리스_화이트', '화이트_삼성전자', '삼성전자_삼성', '삼성_비스포크', '비스포크_김치냉장고', '김치냉장고_무료', '무료_배송', '배송_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_완화']","['인기', '아이템', '접이식', '매트리스', '화이트', '삼성전자', '삼성', '비스포크', '김치냉장고', '무료', '배송', '클리니컬', '스트렝스', '비듬', '완화', '인기_아이템', '아이템_접이식', '접이식_매트리스', '매트리스_화이트', '화이트_삼성전자', '삼성전자_삼성', '삼성_비스포크', '비스포크_김치냉장고', '김치냉장고_무료', '무료_배송', '배송_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_완화']",[],,
cafearticle,,헤드앤숄더 차콜 후기,구매1순위 침대협탁 구매할 수 있는 곳 0개를 주었습니다 제품 후기 보기 EMF 인증여부 EMF 인증 옵션 더안 EMF 차콜 그레이트리 캠핑 1개 헤드앤숄더 클리니컬 스트렝스 비듬 샴푸 700ml x 2개 세트 지금 최저가 17000원 최대 850원 적립,"['순위', '침대협탁', '보기', '인증', '여부', '인증', '그레이', '트리', '캠핑', '클리니컬', '스트렝스', '비듬', '세트']","['순위_침대협탁', '침대협탁_보기', '보기_인증', '인증_여부', '여부_인증', '인증_그레이', '그레이_트리', '트리_캠핑', '캠핑_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_세트']","['순위', '침대협탁', '보기', '인증', '여부', '인증', '그레이', '트리', '캠핑', '클리니컬', '스트렝스', '비듬', '세트', '순위_침대협탁', '침대협탁_보기', '보기_인증', '인증_여부', '여부_인증', '인증_그레이', '그레이_트리', '트리_캠핑', '캠핑_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_세트']",[],,
cafearticle,,헤드앤숄더 차콜 후기,품절대란제품 차이슨 헤어드라이기 세트 차콜 그레이 배터리 자동차 방전 점프 스타터 12V 배터리 20000mAh 최저가 38100원 최대 1 905원 0개를 주었습니다 상품 후기 보기 옵션 헤드앤숄더 클리니컬 스트렝스 비듬 샴푸 400ml2개 단품,"['품절', '대란', '차이', '드라이기', '세트', '그레이', '배터리', '자동차', '방전', '점프', '스타터', '배터리', '클리니컬', '스트렝스', '비듬']","['품절_대란', '대란_차이', '차이_드라이기', '드라이기_세트', '세트_그레이', '그레이_배터리', '배터리_자동차', '자동차_방전', '방전_점프', '점프_스타터', '스타터_배터리', '배터리_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬']","['품절', '대란', '차이', '드라이기', '세트', '그레이', '배터리', '자동차', '방전', '점프', '스타터', '배터리', '클리니컬', '스트렝스', '비듬', '품절_대란', '대란_차이', '차이_드라이기', '드라이기_세트', '세트_그레이', '그레이_배터리', '배터리_자동차', '자동차_방전', '방전_점프', '점프_스타터', '스타터_배터리', '배터리_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬']",[],,
cafearticle,,헤드앤숄더 차콜 후기,금주의 핫딜 갤럭시 버즈 프로 단품 헤드앤숄더 가려운 두피 케어 샴푸 최저가 6680원 최대 334원 적립 리뷰어 16분이상이 5 0평점을 주셨습니다 제품 후기 보기 EMF 인증여부 EMF 인증 옵션 더안 EMF 차콜 그레이트리 캠핑,"['금주', '갤럭시', '버즈', '프로', '케어', '리뷰어', '이상', '보기', '인증', '여부', '인증', '그레이', '트리', '캠핑']","['금주_갤럭시', '갤럭시_버즈', '버즈_프로', '프로_케어', '케어_리뷰어', '리뷰어_이상', '이상_보기', '보기_인증', '인증_여부', '여부_인증', '인증_그레이', '그레이_트리', '트리_캠핑']","['금주', '갤럭시', '버즈', '프로', '케어', '리뷰어', '이상', '보기', '인증', '여부', '인증', '그레이', '트리', '캠핑', '금주_갤럭시', '갤럭시_버즈', '버즈_프로', '프로_케어', '케어_리뷰어', '리뷰어_이상', '이상_보기', '보기_인증', '인증_여부', '여부_인증', '인증_그레이', '그레이_트리', '트리_캠핑']",[],,
cafearticle,,헤드앤숄더 차콜 후기,수요일밤 구매시 휴대용분유케이스 랭킹 0평점을 주셨습니다 상품 후기 보기 옵션 뉴포뮬라 헤드앤숄더 클리니컬 스트렝스 비듬샴푸 일체형 차콜 그레이 로로얼로이 여성 골프 소매 포인트 골지 넥 라운드 니트 최저가 31400원 최대 314원,"['수요일', '휴대', '분유', '케이스', '랭킹', '뉴포뮬라', '클리니컬', '스트렝스', '비듬', '일체', '그레이', '로로얼로이', '여성', '골프', '소매', '포인트', '골지', '라운드']","['수요일_휴대', '휴대_분유', '분유_케이스', '케이스_랭킹', '랭킹_뉴포뮬라', '뉴포뮬라_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_일체', '일체_그레이', '그레이_로로얼로이', '로로얼로이_여성', '여성_골프', '골프_소매', '소매_포인트', '포인트_골지', '골지_라운드']","['수요일', '휴대', '분유', '케이스', '랭킹', '뉴포뮬라', '클리니컬', '스트렝스', '비듬', '일체', '그레이', '로로얼로이', '여성', '골프', '소매', '포인트', '골지', '라운드', '수요일_휴대', '휴대_분유', '분유_케이스', '케이스_랭킹', '랭킹_뉴포뮬라', '뉴포뮬라_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_일체', '일체_그레이', '그레이_로로얼로이', '로로얼로이_여성', '여성_골프', '골프_소매', '소매_포인트', '포인트_골지', '골지_라운드']",[],,
cafearticle,,헤드앤숄더 차콜 후기,주목해야할 그린핑거 선스틱 코스트코 재입고되었습니다 0개를 주셨습니다 제품 후기 보기 옵션 Head u0026Shoulder 헤드앤숄더 클리니컬 스트랭스 비듬 린제이 차콜 매직 겔 모델링팩 550g 지금 최저가 19800원 최대 990원 적립 총 18분께서 5 0개를,"['주목', '그린', '핑거', '스틱', '입고', '클리니컬', '스트랭스', '비듬', '매직', '모델링']","['주목_그린', '그린_핑거', '핑거_스틱', '스틱_입고', '입고_클리니컬', '클리니컬_스트랭스', '스트랭스_비듬', '비듬_매직', '매직_모델링']","['주목', '그린', '핑거', '스틱', '입고', '클리니컬', '스트랭스', '비듬', '매직', '모델링', '주목_그린', '그린_핑거', '핑거_스틱', '스틱_입고', '입고_클리니컬', '클리니컬_스트랭스', '스트랭스_비듬', '비듬_매직', '매직_모델링']",[],,
cafearticle,,헤드앤숄더 차콜 후기,인기아이템 자전거바람막이 0개를 주었습니다 상품 후기 보기 두피타입 지성두피 옵션 Head u0026 Shoulders 헤드앤숄더 참조 색상계열 차콜 옵션 크록스 본사 아동 바야밴드 클로그 키즈 205100 피니시 파워볼 탭스 레몬 지금,"['인기', '아이템', '자전거', '바람막이', '타입', '지성두피', '참조', '색상', '계열', '크록스', '본사', '아동', '바야', '밴드', '클로그', '키즈', '피니시', '파워볼', '탭스', '레몬']","['인기_아이템', '아이템_자전거', '자전거_바람막이', '바람막이_타입', '타입_지성두피', '지성두피_참조', '참조_색상', '색상_계열', '계열_크록스', '크록스_본사', '본사_아동', '아동_바야', '바야_밴드', '밴드_클로그', '클로그_키즈', '키즈_피니시', '피니시_파워볼', '파워볼_탭스', '탭스_레몬']","['인기', '아이템', '자전거', '바람막이', '타입', '지성두피', '참조', '색상', '계열', '크록스', '본사', '아동', '바야', '밴드', '클로그', '키즈', '피니시', '파워볼', '탭스', '레몬', '인기_아이템', '아이템_자전거', '자전거_바람막이', '바람막이_타입', '타입_지성두피', '지성두피_참조', '참조_색상', '색상_계열', '계열_크록스', '크록스_본사', '본사_아동', '아동_바야', '바야_밴드', '밴드_클로그', '클로그_키즈', '키즈_피니시', '피니시_파워볼', '파워볼_탭스', '탭스_레몬']",[],,
cafearticle,,헤드앤숄더 차콜 후기,혹시 아이폰12 0개를 주셨습니다 상품 후기 보기 옵션 Head u0026Shoulder 헤드앤숄더 클리니컬 스트랭스 비듬 원목상판 차콜 브라운 박스미포함 닥터포헤어 폴리젠 플러스 샴푸 500ml x 2p 100ml 최저가 27900원 최대,"['아이폰', '클리니컬', '스트랭스', '비듬', '원목', '상판', '브라운', '박스', '포함', '닥터포헤어', '폴리젠', '플러스']","['아이폰_클리니컬', '클리니컬_스트랭스', '스트랭스_비듬', '비듬_원목', '원목_상판', '상판_브라운', '브라운_박스', '박스_포함', '포함_닥터포헤어', '닥터포헤어_폴리젠', '폴리젠_플러스']","['아이폰', '클리니컬', '스트랭스', '비듬', '원목', '상판', '브라운', '박스', '포함', '닥터포헤어', '폴리젠', '플러스', '아이폰_클리니컬', '클리니컬_스트랭스', '스트랭스_비듬', '비듬_원목', '원목_상판', '상판_브라운', '브라운_박스', '박스_포함', '포함_닥터포헤어', '닥터포헤어_폴리젠', '폴리젠_플러스']",[],,
cafearticle,,헤드앤숄더 차콜 후기,화제집중 abc 포마드 0평점을 주었습니다 상품 후기 보기 제조국 한국 옵션 체리나무 범퍼더블매트 차콜 하기스 0평점을 주었습니다 상품 후기 보기 옵션 헤드앤숄더 Head and Shoulders 클리니컬 스트렝스 비듬,"['화제', '집중', '포마드', '조국', '한국', '체리', '나무', '범퍼', '더블', '매트', '하기스', '클리니컬', '스트렝스', '비듬']","['화제_집중', '집중_포마드', '포마드_조국', '조국_한국', '한국_체리', '체리_나무', '나무_범퍼', '범퍼_더블', '더블_매트', '매트_하기스', '하기스_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬']","['화제', '집중', '포마드', '조국', '한국', '체리', '나무', '범퍼', '더블', '매트', '하기스', '클리니컬', '스트렝스', '비듬', '화제_집중', '집중_포마드', '포마드_조국', '조국_한국', '한국_체리', '체리_나무', '나무_범퍼', '범퍼_더블', '더블_매트', '매트_하기스', '하기스_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬']",[],,
cafearticle,,헤드앤숄더 차콜 후기,소장각 랑방에끌라드아르페쥬 0평점을 주었습니다 제품 후기 보기 구매옵션 NEW 헤드앤숄더 클리니컬 스트렝스 비듬 가려움 일체형 차콜 그레이 미니골드 김천쥬얼리 14K 베이직 16mm 링 귀걸이 ECPM4021 최저가 109250원 최대 1,"['소장', '랑방에끌라드아르페쥬', '보기', '클리니컬', '스트렝스', '비듬', '일체', '그레이', '미니', '골드', '김천쥬얼리', '베이직', '귀걸이']","['소장_랑방에끌라드아르페쥬', '랑방에끌라드아르페쥬_보기', '보기_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_일체', '일체_그레이', '그레이_미니', '미니_골드', '골드_김천쥬얼리', '김천쥬얼리_베이직', '베이직_귀걸이']","['소장', '랑방에끌라드아르페쥬', '보기', '클리니컬', '스트렝스', '비듬', '일체', '그레이', '미니', '골드', '김천쥬얼리', '베이직', '귀걸이', '소장_랑방에끌라드아르페쥬', '랑방에끌라드아르페쥬_보기', '보기_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_일체', '일체_그레이', '그레이_미니', '미니_골드', '골드_김천쥬얼리', '김천쥬얼리_베이직', '베이직_귀걸이']",[],,
cafearticle,,헤드앤숄더 차콜 후기,주목할 아이템 하츠 렌지후드 i60 베개커버 차콜 그레이 킨더 초콜릿 50g 10개 역대급 가격 11500원 최대 575원 적립 리뷰어 19분이상이 상품 후기 보기 사용기한 상세페이지참조 두피타입 일반두피 옵션 헤드앤숄더 클리니컬,"['주목', '아이템', '하츠', '렌지후드', '베개', '커버', '그레이', '킨더', '초콜릿', '역대', '리뷰어', '이상', '보기', '기한', '페이지', '참조', '타입', '일반', '클리니컬']","['주목_아이템', '아이템_하츠', '하츠_렌지후드', '렌지후드_베개', '베개_커버', '커버_그레이', '그레이_킨더', '킨더_초콜릿', '초콜릿_역대', '역대_리뷰어', '리뷰어_이상', '이상_보기', '보기_기한', '기한_페이지', '페이지_참조', '참조_타입', '타입_일반', '일반_클리니컬']","['주목', '아이템', '하츠', '렌지후드', '베개', '커버', '그레이', '킨더', '초콜릿', '역대', '리뷰어', '이상', '보기', '기한', '페이지', '참조', '타입', '일반', '클리니컬', '주목_아이템', '아이템_하츠', '하츠_렌지후드', '렌지후드_베개', '베개_커버', '커버_그레이', '그레이_킨더', '킨더_초콜릿', '초콜릿_역대', '역대_리뷰어', '리뷰어_이상', '이상_보기', '보기_기한', '기한_페이지', '페이지_참조', '참조_타입', '타입_일반', '일반_클리니컬']",['상세_페이지'],,
cafearticle,,헤드앤숄더 차콜 후기,다시못만날 가격 뷔스티에원피스 알아줘요 05L 9개 헤드앤숄더 비듬 샴푸 지루성두피 가려운두피 샴푸 amp 컨디셔널 모음 최저가 23900원 최대 1 제품 후기 보기 신축성 유무 신축성 있음 팬츠 핏 일자조거핏 소재 면97 스판3 색상계열 차콜 하의,"['뷔스티에원피스', '비듬', '지루', '컨디셔널', '모음', '신축', '유무', '신축', '팬츠', '일자조거핏', '소재', '스판', '색상', '계열']","['뷔스티에원피스_비듬', '비듬_지루', '지루_컨디셔널', '컨디셔널_모음', '모음_신축', '신축_유무', '유무_신축', '신축_팬츠', '팬츠_일자조거핏', '일자조거핏_소재', '소재_스판', '스판_색상', '색상_계열']","['뷔스티에원피스', '비듬', '지루', '컨디셔널', '모음', '신축', '유무', '신축', '팬츠', '일자조거핏', '소재', '스판', '색상', '계열', '뷔스티에원피스_비듬', '비듬_지루', '지루_컨디셔널', '컨디셔널_모음', '모음_신축', '신축_유무', '유무_신축', '신축_팬츠', '팬츠_일자조거핏', '일자조거핏_소재', '소재_스판', '스판_색상', '색상_계열']",[],,
cafearticle,,헤드앤숄더 차콜 후기,금주의 핫딜 유아할로윈코스튬 판매처 떴습니다 0개를 주었습니다 상품 후기 보기 옵션 헤드앤숄더 클리니컬 스트렝스 비듬 오일 컨트롤 샴푸 원형러그 차콜 디베아 무선청소기 NEW X10PLUS 22 000Pa 침구브러시 추가필터 그레이 최저가 0원,"['금주', '유아할로윈', '코스튬', '판매', '클리니컬', '스트렝스', '비듬', '오일', '컨트롤', '원형러그', '디베아', '무선', '청소기', '침구', '브러시', '추가', '필터', '그레이']","['금주_유아할로윈', '유아할로윈_코스튬', '코스튬_판매', '판매_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_오일', '오일_컨트롤', '컨트롤_원형러그', '원형러그_디베아', '디베아_무선', '무선_청소기', '청소기_침구', '침구_브러시', '브러시_추가', '추가_필터', '필터_그레이']","['금주', '유아할로윈', '코스튬', '판매', '클리니컬', '스트렝스', '비듬', '오일', '컨트롤', '원형러그', '디베아', '무선', '청소기', '침구', '브러시', '추가', '필터', '그레이', '금주_유아할로윈', '유아할로윈_코스튬', '코스튬_판매', '판매_클리니컬', '클리니컬_스트렝스', '스트렝스_비듬', '비듬_오일', '오일_컨트롤', '컨트롤_원형러그', '원형러그_디베아', '디베아_무선', '무선_청소기', '청소기_침구', '침구_브러시', '브러시_추가', '추가_필터', '필터_그레이']",[],,
